"","ItemID","classId","buildType","installId","playerName","playerId","timestamp","platform","sessionId","teacherId","type","unit","buildVersion","PlayerpostionX","PlayerpostionZ","PlayerpostionY","CamerarotationX","CamerarotationZ","CamerarotationY","QuestTableF","TasktableF","Scenenames","buildVersion.1","eventDescription.description","eventDescription.name","eventDescription.title"
"11","5c5362f9e4194c47a14dd279",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:04:52","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141",  -3.61238980, -62.4347534,  0.7776784,-9.859957e-01, 0.166771233,0,"U1 - An Amazing AI","77,checkPoster;77,trialArg","U1,U1_Quest","0.11.141",A claim is the main idea that you are trying to support.,I,Claim
"12","5c53638fe4194c47a14dd3df",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:07:19","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.999940e-01, 0.003488123,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",Planet WAT-247 is not safe for human habitation.,II,Planet is not safe
"13","5c536394e4194c47a14dd3fe",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:07:25","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.999940e-01, 0.003488123,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",Planet WAT-247 is safe for human habitation.,I,Planet is safe
"14","5c536394e4194c47a14dd3ff",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:07:25","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.999940e-01, 0.003488123,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",Planet WAT-247 is safe for human habitation.,I,Planet is safe
"15","5c536394e4194c47a14dd403",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:07:27","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.999940e-01, 0.003488123,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",Planet WAT-247 is not safe for human habitation.,II,Planet is not safe
"16","5c536394e4194c47a14dd406",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:07:27","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.999940e-01, 0.003488123,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",Planet WAT-247 is not safe for human habitation.,II,Planet is not safe
"17","5c536394e4194c47a14dd407",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:07:28","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.999940e-01, 0.003488123,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",Planet WAT-247 is safe for human habitation.,I,Planet is safe
"18","5c536394e4194c47a14dd40c",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:07:30","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.999940e-01, 0.003488123,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",Planet WAT-247 is safe for human habitation.,I,Planet is safe
"19","5c5363bce4194c47a14dd46d",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:06","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",Water that evaporates from the ocean will leave the salt behind. Thus the rain that falls on land will be drinkable.,1,Water evaporates
"20","5c5363bce4194c47a14dd46f",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:06","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",The planet has land masses and we have observed rainfall.,B,Has landmasses and rainfall
"21","5c5363bce4194c47a14dd473",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:08","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",The planet has land masses and we have observed rainfall.,B,Has landmasses and rainfall
"22","5c5363c1e4194c47a14dd477",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:11","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",The planet has land masses and we have observed rainfall.,B,Has landmasses and rainfall
"23","5c5363c1e4194c47a14dd479",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:12","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",The planet has land masses and we have observed rainfall.,B,Has landmasses and rainfall
"24","5c5363c1e4194c47a14dd47b",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:13","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",The planet has land masses and we have observed rainfall.,B,Has landmasses and rainfall
"25","5c5363c1e4194c47a14dd47f",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:15","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",The planet has land masses and we have observed rainfall.,B,Has landmasses and rainfall
"26","5c5363c1e4194c47a14dd483",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:16","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",The planet has land masses and we have observed rainfall.,B,Has landmasses and rainfall
"27","5c5363c1e4194c47a14dd486",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:16","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",The oceans on WAT-247 are three times saltier than Earth.,A,Three times saltier
"28","5c5363c1e4194c47a14dd487",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:16","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",The oceans on WAT-247 are three times saltier than Earth.,A,Three times saltier
"29","5c5363cbe4194c47a14dd48b",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:19","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",The planet has land masses and we have observed rainfall.,B,Has landmasses and rainfall
"30","5c5363cbe4194c47a14dd48d",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:19","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",Water that evaporates from the ocean will leave the salt behind. Thus the rain that falls on land will be drinkable.,1,Water evaporates
"31","5c5363cbe4194c47a14dd493",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:23","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",Planet WAT247 is safe for human habitation.,I,Planet is safe
"32","5c5363cbe4194c47a14dd496",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:24","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",The planet has land masses and we have observed rainfall.,B,Has landmasses and rainfall
"33","5c5363cbe4194c47a14dd499",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:25","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",Water that evaporates from the ocean will leave the salt behind. Thus the rain that falls on land will be drinkable.,1,Water evaporates
"34","5c5363cbe4194c47a14dd49a",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:26","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",Water that evaporates from the ocean will leave the salt behind. Thus the rain that falls on land will be drinkable.,1,Water evaporates
"35","5c5363d5e4194c47a14dd4b1",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:26","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",Planet WAT247 is safe for human habitation.,I,Planet is safe
"36","5c5363d5e4194c47a14dd4b4",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:29","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",Planet WAT247 is safe for human habitation.,I,Planet is safe
"37","5c5363d5e4194c47a14dd4b7",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:30","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",Water that evaporates from the ocean will leave the salt behind. Thus the rain that falls on land will be drinkable.,1,Water evaporates
"38","5c5363d5e4194c47a14dd4b9",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:30","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",The planet has land masses and we have observed rainfall.,B,Has landmasses and rainfall
"39","5c5363d5e4194c47a14dd4bc",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:08:30","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", -68.12590027,   0.4882810,  0.7923591, 9.918948e-01, 0.127062023,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",The planet has land masses and we have observed rainfall.,B,Has landmasses and rainfall
"40","5c5366c7e4194c47a14ddc08",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:20:58","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141",1062.82153320,1758.7341309,105.2766495,-2.390756e-01,-0.971001387,0,"Find Toppo's Posters,Settling WAT247,Crash Diagnostics - Mountains","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;22,Talk to Anderson","U2,U2_Collectibles,U2_Quests","0.11.141",The watershed upstream of the Eastern waterfall is larger than the watershed upstream of the Western waterfall.,I,
"41","5c5366c7e4194c47a14ddc0b",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:20:59","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141",1062.82153320,1758.7341309,105.2766495,-2.390756e-01,-0.971001387,0,"Find Toppo's Posters,Settling WAT247,Crash Diagnostics - Mountains","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;22,Talk to Anderson","U2,U2_Collectibles,U2_Quests","0.11.141",The watershed upstream of the Western waterfall is larger than the watershed upstream of the Eastern waterfall.,II,
"42","5c5366c7e4194c47a14ddc0e",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:21:02","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141",1062.82153320,1758.7341309,105.2766495,-2.390756e-01,-0.971001387,0,"Find Toppo's Posters,Settling WAT247,Crash Diagnostics - Mountains","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;22,Talk to Anderson","U2,U2_Collectibles,U2_Quests","0.11.141",The watershed upstream of the Eastern waterfall is larger than the watershed upstream of the Western waterfall.,I,
"43","5c5366c7e4194c47a14ddc11",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:21:04","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141",1062.82153320,1758.7341309,105.2766495,-2.390756e-01,-0.971001387,0,"Find Toppo's Posters,Settling WAT247,Crash Diagnostics - Mountains","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;22,Talk to Anderson","U2,U2_Collectibles,U2_Quests","0.11.141",The watershed upstream of the Eastern waterfall is larger than the watershed upstream of the Western waterfall.,I,
"44","5c5366c7e4194c47a14ddc14",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:21:06","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141",1062.82153320,1758.7341309,105.2766495,-2.390756e-01,-0.971001387,0,"Find Toppo's Posters,Settling WAT247,Crash Diagnostics - Mountains","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;22,Talk to Anderson","U2,U2_Collectibles,U2_Quests","0.11.141",The watershed upstream of the Western waterfall is larger than the watershed upstream of the Eastern waterfall.,II,
"45","5c536a9de4194c47a14de79b",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:37:14","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", 261.88354492, 294.2308044, 53.7768593, 1.770836e-01, 0.984195828,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,The Largest Watershed","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;28,Talk to Holo-Toppo;28,Argue which watershed is bigger","U2,U2_Collectibles,U2_Quests,U2_RightWaterfall","0.11.141",The Western river has the longest length to the ocean.,D,
"46","5c536aace4194c47a14de7cb",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:37:41","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", 261.88354492, 294.2308044, 53.7768593, 1.770836e-01, 0.984195828,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,The Largest Watershed","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;28,Talk to Holo-Toppo;28,Argue which watershed is bigger","U2,U2_Collectibles,U2_Quests,U2_RightWaterfall","0.11.141",The Eastern and Western rivers have similar levels of salinity.,C,
"47","5c536aace4194c47a14de7cc",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:37:41","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", 261.88354492, 294.2308044, 53.7768593, 1.770836e-01, 0.984195828,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,The Largest Watershed","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;28,Talk to Holo-Toppo;28,Argue which watershed is bigger","U2,U2_Collectibles,U2_Quests,U2_RightWaterfall","0.11.141",The Western river has the longest length to the ocean.,D,
"48","5c536aace4194c47a14de7d2",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:37:45","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", 261.88354492, 294.2308044, 53.7768593, 1.770836e-01, 0.984195828,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,The Largest Watershed","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;28,Talk to Holo-Toppo;28,Argue which watershed is bigger","U2,U2_Collectibles,U2_Quests,U2_RightWaterfall","0.11.141",The Western river has the longest length to the ocean.,D,
"49","5c536abbe4194c47a14de7d5",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:37:46","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", 261.88354492, 294.2308044, 53.7768593, 1.770836e-01, 0.984195828,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,The Largest Watershed","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;28,Talk to Holo-Toppo;28,Argue which watershed is bigger","U2,U2_Collectibles,U2_Quests,U2_RightWaterfall","0.11.141",The Eastern and Western rivers have similar levels of salinity.,C,
"50","5c536abbe4194c47a14de7da",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:37:50","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", 261.88354492, 294.2308044, 53.7768593, 1.770836e-01, 0.984195828,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,The Largest Watershed","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;28,Talk to Holo-Toppo;28,Argue which watershed is bigger","U2,U2_Collectibles,U2_Quests,U2_RightWaterfall","0.11.141",The Eastern river has the tallest waterfall.,B,
"51","5c536acae4194c47a14de7fd",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:38:04","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", 261.88354492, 294.2308044, 53.7768593, 1.770836e-01, 0.984195828,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,The Largest Watershed","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;28,Talk to Holo-Toppo;28,Argue which watershed is bigger","U2,U2_Collectibles,U2_Quests,U2_RightWaterfall","0.11.141",The Western river has more water moving through its waterfall.,A,
"52","5c536acae4194c47a14de801",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:38:07","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", 261.88354492, 294.2308044, 53.7768593, 1.770836e-01, 0.984195828,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,The Largest Watershed","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;28,Talk to Holo-Toppo;28,Argue which watershed is bigger","U2,U2_Collectibles,U2_Quests,U2_RightWaterfall","0.11.141",The Western river has more water moving through its waterfall.,A,
"53","5c536acae4194c47a14de804",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:38:07","WindowsPlayer",NA,11,"ArgumentationStartHoverEvent",0,"0.11.141", 261.88354492, 294.2308044, 53.7768593, 1.770836e-01, 0.984195828,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,The Largest Watershed","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;28,Talk to Holo-Toppo;28,Argue which watershed is bigger","U2,U2_Collectibles,U2_Quests,U2_RightWaterfall","0.11.141",The Western river has more water moving through its waterfall.,A,
