"","ItemID","classId","buildType","installId","playerName","playerId","timestamp","platform","sessionId","teacherId","type","unit","buildVersion","PlayerpostionX","PlayerpostionZ","PlayerpostionY","CamerarotationX","CamerarotationZ","CamerarotationY","QuestTableF","TasktableF","Scenenames","buildVersion.1","eventDescription.description","eventDescription.name","eventDescription.title"
"17","5c536acfe4194c47a14de81f",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:38:18","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141",261.8835449, 294.2308044, 53.7768593, 1.770836e-01, 0.984195828,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,The Largest Watershed","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;28,Talk to Holo-Toppo;28,Argue which watershed is bigger","U2,U2_Collectibles,U2_Quests,U2_RightWaterfall","0.11.141",,1,
"18","5c536ad9e4194c47a14de848",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:38:29","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141",261.8835449, 294.2308044, 53.7768593, 1.770836e-01, 0.984195828,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,The Largest Watershed","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;28,Talk to Holo-Toppo;28,Argue which watershed is bigger","U2,U2_Collectibles,U2_Quests,U2_RightWaterfall","0.11.141",The watershed upstream of the Western waterfall is larger than the watershed upstream of the Eastern waterfall.,II,
"19","5c536ae8e4194c47a14de86a",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-01-31 09:38:37","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141",261.8835449, 294.2308044, 53.7768593, 1.770836e-01, 0.984195828,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,The Largest Watershed","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;28,Talk to Holo-Toppo;28,Argue which watershed is bigger","U2,U2_Collectibles,U2_Quests,U2_RightWaterfall","0.11.141",,1,
"20","5c66eaf5e4194c47a1588e9f",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-02-15 04:38:03","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141",616.8641357,-228.7518158, 64.6943588, 8.424504e-01, 0.538773775,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Pollutant","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;0,Convince Bill the pollutant is nearby","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141",A reasoning is a scientifically accurate idea that logically connects your claim and evidence.,1,Reasoning
"21","5c66eb13e4194c47a1588ee4",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-02-15 04:38:41","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141",616.8641357,-228.7518158, 64.6943588, 8.424504e-01, 0.538773775,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Pollutant","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;0,Convince Bill the pollutant is nearby","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141",Evidence is information collected from the environment that supports your claim.,A,Evidence
"22","5c66eb13e4194c47a1588ee6",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-02-15 04:38:35","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141",616.8641357,-228.7518158, 64.6943588, 8.424504e-01, 0.538773775,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Pollutant","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;0,Convince Bill the pollutant is nearby","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141",A claim is the main idea that you are trying to support.,I,Claim
"23","5c66eb22e4194c47a1588f06",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-02-15 04:38:52","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141",616.8641357,-228.7518158, 64.6943588, 8.424504e-01, 0.538773775,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Pollutant","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;0,Convince Bill the pollutant is nearby","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141",Evidence is information collected from the environment that supports your claim.,A,Evidence
"24","5c66f8e4e4194c47a158ae92",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-02-15 05:37:27","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141", -9.1962223,  49.8427582,-24.0799999, 2.062024e-01, 0.978509367,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Argue about the Flooded Bunker","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,energy;12,Who Flooded the Armory?","U4_Bunker,U4_Bunker_Quests","0.11.141",A reasoning is a scientifically accurate idea that logically connects your claim and evidence.,1,Reasoning
"25","5c66f8e4e4194c47a158ae9c",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-02-15 05:37:36","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141", -9.1962223,  49.8427582,-24.0799999, 2.062024e-01, 0.978509367,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Argue about the Flooded Bunker","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,energy;12,Who Flooded the Armory?","U4_Bunker,U4_Bunker_Quests","0.11.141",Evidence is information collected from the environment that supports your claim.,A,Evidence
"26","5c66f8eee4194c47a158aeb1",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-02-15 05:37:41","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141", -9.1962223,  49.8427582,-24.0799999, 2.062024e-01, 0.978509367,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Argue about the Flooded Bunker","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,energy;12,Who Flooded the Armory?","U4_Bunker,U4_Bunker_Quests","0.11.141",,B,Has landmasses and rainfall
"27","5c66f8f4e4194c47a158aeba",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-02-15 05:37:48","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141", -9.1962223,  49.8427582,-24.0799999, 2.062024e-01, 0.978509367,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Argue about the Flooded Bunker","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,energy;12,Who Flooded the Armory?","U4_Bunker,U4_Bunker_Quests","0.11.141",,1,Water evaporates
"28","5d4304b7e4194c2f5fffbd32",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-08-01 05:26:39","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.235",  8.2286129,  -9.8738651,  1.7975473, 4.179449e-01,-0.908472657,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Convince Bill the Distillery will work","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;33,convince bill","U5_Cave,U5_Cave_Quests,U5_Cave_Collectibles","0.11.235",Planet WAT-247 is safe for human habitation.,I,Planet is safe
"29","5d4304c1e4194c2f5fffbd6c",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-08-01 05:26:50","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.235",  8.2286129,  -9.8738651,  1.7975473, 4.179449e-01,-0.908472657,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Convince Bill the Distillery will work","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;33,convince bill","U5_Cave,U5_Cave_Quests,U5_Cave_Collectibles","0.11.235",The planet has land masses and we have observed rainfall.,B,Has landmasses and rainfall
"30","5d4304c1e4194c2f5fffbd74",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-08-01 05:26:54","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.235",  8.2286129,  -9.8738651,  1.7975473, 4.179449e-01,-0.908472657,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Convince Bill the Distillery will work","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;33,convince bill","U5_Cave,U5_Cave_Quests,U5_Cave_Collectibles","0.11.235",Water that evaporates from the ocean will leave the salt behind. Thus the rain that falls on land will be drinkable.,1,Water evaporates
"31","5d430ad9e4194c2f5fffee84",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-08-01 05:52:52","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.235",-72.0705643,-100.2664871, 58.9669380, 2.113249e-01,-0.977416039,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,U5 - Crash Diagnostics P7,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;62,Find the Black Box;89,Counter Him Cadet;89,Is the Water Missing?","Player_Base","0.11.235",Planet WAT247 is safe for human habitation.,I,Planet is safe
"32","5d430ae3e4194c2f5fffeec3",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-08-01 05:53:00","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.235",-72.0705643,-100.2664871, 58.9669380, 2.113249e-01,-0.977416039,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,U5 - Crash Diagnostics P7,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;62,Find the Black Box;89,Counter Him Cadet;89,Is the Water Missing?","Player_Base","0.11.235",,1,
"33","5d430aeee4194c2f5fffef07",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1", 90,"2019-08-01 05:53:11","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.235",-72.0705643,-100.2664871, 58.9669380, 2.113249e-01,-0.977416039,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,U5 - Crash Diagnostics P7,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;62,Find the Black Box;89,Counter Him Cadet;89,Is the Water Missing?","Player_Base","0.11.235",The watershed upstream of the Western waterfall is larger than the watershed upstream of the Eastern waterfall.,II,
"34","5c536f8ee4194c47a14df123",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2", 91,"2019-01-31 09:58:36","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141", -3.8034341, -61.6202774,  0.7776783,-8.433915e-01,-0.537299395,0,"U1 - An Amazing AI","77,checkPoster;77,trialArg","U1,U1_Quest","0.11.141",The watershed upstream of the Eastern waterfall is larger than the watershed upstream of the Western waterfall.,I,
"35","5c536f93e4194c47a14df154",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2", 91,"2019-01-31 09:58:32","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141", -3.8034341, -61.6202774,  0.7776783,-8.433915e-01,-0.537299395,0,"U1 - An Amazing AI","77,checkPoster;77,trialArg","U1,U1_Quest","0.11.141",The watershed upstream of the Western waterfall is larger than the watershed upstream of the Eastern waterfall.,II,
"36","5c536f9de4194c47a14df159",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2", 91,"2019-01-31 09:58:38","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141", -3.8034341, -61.6202774,  0.7776783,-8.433915e-01,-0.537299395,0,"U1 - An Amazing AI","77,checkPoster;77,trialArg","U1,U1_Quest","0.11.141",The Western river has more water moving through its waterfall.,A,
"37","5c536fa7e4194c47a14df187",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2", 91,"2019-01-31 09:58:55","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141", -3.8034341, -61.6202774,  0.7776783,-8.433915e-01,-0.537299395,0,"U1 - An Amazing AI","77,checkPoster;77,trialArg","U1,U1_Quest","0.11.141",The Western river has the longest length to the ocean.,D,
"38","5c536fb1e4194c47a14df19e",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2", 91,"2019-01-31 09:59:06","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141", -3.8034341, -61.6202774,  0.7776783,-8.433915e-01,-0.537299395,0,"U1 - An Amazing AI","77,checkPoster;77,trialArg","U1,U1_Quest","0.11.141",The watershed upstream of the Eastern waterfall is larger than the watershed upstream of the Western waterfall.,I,
"39","5c536fb1e4194c47a14df1a4",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2", 91,"2019-01-31 09:59:08","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141", -3.8034341, -61.6202774,  0.7776783,-8.433915e-01,-0.537299395,0,"U1 - An Amazing AI","77,checkPoster;77,trialArg","U1,U1_Quest","0.11.141",The Western river has more water moving through its waterfall.,A,
"40","5c537051e4194c47a14df354",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2", 91,"2019-01-31 10:01:37","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141",-66.1429977,   1.3566263,  0.7923591,-8.480484e-01,-0.529918432,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",The watershed upstream of the Western waterfall is larger than the watershed upstream of the Eastern waterfall.,II,
"41","5c537051e4194c47a14df355",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2", 91,"2019-01-31 10:01:37","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141",-66.1429977,   1.3566263,  0.7923591,-8.480484e-01,-0.529918432,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",Evidence is information collected from the environment that supports your claim.,A,Evidence
"42","5c53705be4194c47a14df37c",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2", 91,"2019-01-31 10:01:50","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141",-66.1429977,   1.3566263,  0.7923591,-9.925462e-01, 0.121870399,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",A reasoning is a scientifically accurate idea that logically connects your claim and evidence.,1,Reasoning
"43","5c537079e4194c47a14df3cb",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2", 91,"2019-01-31 10:02:31","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141",-66.1429977,   1.3566263,  0.7923591,-7.922900e-01,-0.610144615,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",A claim is the main idea that you are trying to support.,I,Claim
"44","5c537079e4194c47a14df3cc",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2", 91,"2019-01-31 10:02:31","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141",-66.1429977,   1.3566263,  0.7923591,-7.922900e-01,-0.610144615,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",,B,Has landmasses and rainfall
"45","5c537079e4194c47a14df3cd",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2", 91,"2019-01-31 10:02:31","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141",-66.1429977,   1.3566263,  0.7923591,-7.922900e-01,-0.610144615,0,"U1 - Time to Argue!","78,toppoTalk;78,completeArg","U1,U1_Quest","0.11.141",,1,Water evaporates
"46","5c537829e4194c47a14e0acc",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2", 91,"2019-01-31 10:35:18","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141",259.6969604, 296.2352295, 55.3685379, 8.517269e-01,-0.523986220,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,The Largest Watershed","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;28,Talk to Holo-Toppo","U2,U2_Collectibles,U2_Quests,U2_RightWaterfall","0.11.141",Planet WAT-247 is safe for human habitation.,I,Planet is safe
"47","5c537833e4194c47a14e0af1",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2", 91,"2019-01-31 10:35:28","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141",259.6969604, 296.2352295, 55.3685379, 3.139927e-01, 0.949425399,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,The Largest Watershed","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;28,Talk to Holo-Toppo;28,Argue which watershed is bigger","U2,U2_Collectibles,U2_Quests,U2_RightWaterfall","0.11.141",,1,Water evaporates
"48","5c537847e4194c47a14e0b31",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2", 91,"2019-01-31 10:35:48","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141",259.6969604, 296.2352295, 55.3685379, 3.139927e-01, 0.949425399,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,The Largest Watershed","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;28,Talk to Holo-Toppo;28,Argue which watershed is bigger","U2,U2_Collectibles,U2_Quests,U2_RightWaterfall","0.11.141",The planet has land masses and we have observed rainfall.,B,Has landmasses and rainfall
"49","5c537856e4194c47a14e0b63",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2", 91,"2019-01-31 10:36:00","WindowsPlayer",NA,11,"ArgumentationAddNodeEvent",0,"0.11.141",259.6969604, 296.2352295, 55.3685379, 3.139927e-01, 0.949425399,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,The Largest Watershed","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;28,Talk to Holo-Toppo;28,Argue which watershed is bigger","U2,U2_Collectibles,U2_Quests,U2_RightWaterfall","0.11.141",Water that evaporates from the ocean will leave the salt behind. Thus the rain that falls on land will be drinkable.,1,Water evaporates
